Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
30162626,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30162872,000005A0,false,Rx,0,8,7F,00,00,CE,C5,00,00,30,
30164946,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
30168284,00000280,false,Rx,0,8,01,38,6C,0F,38,00,2E,38,
30168306,00000488,false,Rx,0,8,56,38,38,80,A6,00,00,70,
30169477,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
30170947,00000588,false,Rx,0,8,E9,68,80,05,67,00,00,00,
30176310,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
30176570,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30176816,000005A0,false,Rx,0,8,7F,00,00,7C,D3,00,00,30,
30177065,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30177316,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30180902,00000480,false,Rx,0,8,A4,20,B0,21,19,06,00,0A,
30183203,00000570,false,Rx,0,4,87,01,7A,00,00,00,00,00,
30183454,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
30184620,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30185025,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
30188453,00000280,false,Rx,0,8,01,36,80,0F,36,00,2E,36,
30188475,00000488,false,Rx,0,8,A6,36,36,80,A6,00,00,80,
30190550,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
30190797,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30190970,00000588,false,Rx,0,8,E9,68,80,05,67,00,00,00,
30191221,000005A0,false,Rx,0,8,7F,00,00,2A,E1,00,00,30,
30196930,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30197186,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30197361,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
30200951,00000480,false,Rx,0,8,A4,20,B7,21,19,06,00,0D,
30204391,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
30204656,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30204902,000005A0,false,Rx,0,8,7F,00,00,D8,EE,00,00,30,
30205075,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
30206845,00000280,false,Rx,0,8,01,36,80,0F,36,00,2E,36,
30208532,00000488,false,Rx,0,8,B6,36,36,80,A6,00,00,90,
30209623,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30209957,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
30210208,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
30210916,00000588,false,Rx,0,8,E9,68,80,00,67,00,00,00,
30211464,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
30216873,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30217127,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30218364,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
30218623,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30218868,000005A0,false,Rx,0,8,7F,00,00,86,FC,00,00,30,
30220938,00000480,false,Rx,0,8,A4,20,BE,21,19,06,00,04,
30225052,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
30225378,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
30226920,00000280,false,Rx,0,8,01,37,7C,0F,37,00,2E,37,
30228578,00000488,false,Rx,0,8,86,37,37,80,A6,00,00,A0,
30230978,00000588,false,Rx,0,8,E9,68,80,81,67,00,00,00,
30232465,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
30232723,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30232969,000005A0,false,Rx,0,8,7F,00,00,34,0A,00,00,30,
30234205,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30236886,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30237140,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30239364,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
30240909,00000480,false,Rx,0,8,A4,20,C6,21,19,06,00,7C,
30245025,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
30246411,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
30246669,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30246915,00000280,false,Rx,0,8,01,38,64,0F,38,00,2E,38,
30248655,00000488,false,Rx,0,8,96,38,38,80,A6,00,00,B0,
30248678,000005A0,false,Rx,0,8,7F,00,00,E2,17,00,00,30,
30250925,00000588,false,Rx,0,8,E9,68,80,86,67,00,00,00,
30253448,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
30256887,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30257142,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30258988,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30259318,00000420,false,Rx,0,8,04,78,79,44,00,00,FF,00,
30260405,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
30260659,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30260905,000005A0,false,Rx,0,8,7F,00,00,90,25,00,00,30,
30261161,00000480,false,Rx,0,8,ED,20,CE,21,19,06,00,3D,
30265130,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
30266900,00000280,false,Rx,0,8,01,38,64,0F,38,00,2E,38,
30267074,00000488,false,Rx,0,8,E6,38,38,80,A6,00,00,C0,
30268737,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
30270927,00000588,false,Rx,0,8,E9,68,80,00,67,00,00,00,
30274464,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
30274744,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30274990,000005A0,false,Rx,0,8,7F,00,00,3E,33,00,00,30,
30276911,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30277167,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30280905,00000480,false,Rx,0,8,ED,20,D6,21,19,06,00,25,
30281384,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
30283155,00000570,false,Rx,0,4,87,01,7A,00,00,00,00,00,
30284549,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30285104,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
30286875,00000280,false,Rx,0,8,01,3A,50,0F,3A,00,2E,3A,
30287132,00000488,false,Rx,0,8,F6,3A,3A,80,A6,00,00,D0,
30288804,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
30288828,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30289014,000005A0,false,Rx,0,8,7F,00,00,EC,40,00,00,30,
30290931,00000588,false,Rx,0,8,E9,68,80,85,67,00,00,00,
30295350,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
30296895,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30297151,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
30300890,00000480,false,Rx,0,8,ED,20,DE,21,19,06,00,2D,
30302493,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
30302682,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30302929,00000580,false,Rx,0,8,0A,04,08,13,19,4D,44,13,
30303180,000005A0,false,Rx,0,8,7F,00,00,9A,4E,00,00,30,
30305480,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
30306882,00000280,false,Rx,0,8,01,3A,54,0F,3A,00,2E,3A,
30307138,00000488,false,Rx,0,8,C6,3A,3A,80,A6,00,00,E0,
30309530,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
30309932,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30310263,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
30310518,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
30310848,00000520,false,Rx,0,8,51,67,01,2F,80,75,34,04,
30311133,00000588,false,Rx,0,8,E9,68,80,01,67,00,00,00,
30316432,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
30316644,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30316890,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30317140,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30317390,000005A0,false,Rx,0,8,7F,00,00,48,5C,00,00,30,
30320902,00000480,false,Rx,0,8,ED,20,E6,21,19,06,00,15,
30323427,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
30325125,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
30326895,00000280,false,Rx,0,8,01,39,5C,0F,39,00,2E,39,
30327077,00000488,false,Rx,0,8,D6,39,39,80,A6,00,00,F0,
30330590,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
30330780,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30331029,00000588,false,Rx,0,8,E9,68,80,02,67,00,00,00,
30331282,000005A0,false,Rx,0,8,7F,00,00,F6,69,00,00,30,
30334265,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30336870,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30337122,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30337446,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
30340887,00000480,false,Rx,0,8,19,20,EE,21,19,06,00,E9,
30344472,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
30344728,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30344974,000005A0,false,Rx,0,8,7F,00,00,A4,77,00,00,30,
30345154,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
30346922,00000280,false,Rx,0,8,01,38,68,0F,38,00,2E,38,
30347099,00000488,false,Rx,0,8,26,38,38,80,A6,00,00,00,
30350973,00000588,false,Rx,0,8,E9,68,80,03,67,00,00,00,
30351566,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
30356890,00000288,false,Rx,0,8,0C,53,D0,00,00,62,7D,00,
30357145,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
30358457,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
30358714,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30358960,000005A0,false,Rx,0,8,7F,00,00,52,85,00,00,30,
30359209,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30360904,00000480,false,Rx,0,8,19,20,F5,21,19,06,00,F2,
30365173,00000050,false,Rx,0,4,00,00,30,30,00,00,00,00,
30365421,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
30366887,00000280,false,Rx,0,8,01,37,74,0F,37,00,2E,37,
30367067,00000488,false,Rx,0,8,36,37,37,80,A6,00,00,10,
30370933,00000588,false,Rx,0,8,E9,68,80,03,67,00,00,00,
30372561,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
30372808,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30373055,000005A0,false,Rx,0,8,7F,00,00,00,93,00,00,30,
30376871,00000288,false,Rx,0,8,0C,53,D0,00,00,62,7D,00,
30377126,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30379422,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
30380892,00000480,false,Rx,0,8,19,20,FC,21,19,06,00,FB,
30383415,00000570,false,Rx,0,4,87,01,7A,00,00,00,00,00,
30384812,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30385293,00000050,false,Rx,0,4,00,00,40,40,00,00,00,00,
30386540,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
30386786,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30387034,00000280,false,Rx,0,8,01,37,7C,0F,37,00,2E,37,
30387210,00000488,false,Rx,0,8,06,37,37,80,A6,00,00,20,
30388954,000005A0,false,Rx,0,8,7F,00,00,AE,A0,00,00,30,
30390957,00000588,false,Rx,0,8,E9,68,80,02,67,00,00,00,
30393521,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
30396874,00000288,false,Rx,0,8,0C,53,D0,00,00,62,7D,00,
30397127,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30400485,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
30400744,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30400990,00000480,false,Rx,0,8,19,20,03,22,19,06,00,07,
30401238,000005A0,false,Rx,0,8,7F,00,00,5C,AE,00,00,30,
30405202,00000050,false,Rx,0,4,00,00,50,50,00,00,00,00,
30406916,00000280,false,Rx,0,8,01,36,88,0F,36,00,2E,36,
30407098,00000488,false,Rx,0,8,16,36,36,80,A6,00,00,30,
30408934,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
30409587,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30409833,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
30410160,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
30410866,00000588,false,Rx,0,8,E9,68,80,03,67,00,00,00,
30414644,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
30414834,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30415084,000005A0,false,Rx,0,8,7F,00,00,0A,BC,00,00,30,
30416853,00000288,false,Rx,0,8,75,53,D0,00,00,62,7D,00,
30417102,00000380,false,Rx,0,8,00,4E,00,07,00,00,00,00,
30420913,00000480,false,Rx,0,8,53,20,0A,22,19,06,00,44,
30421467,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
30425208,00000050,false,Rx,0,4,00,00,60,60,00,00,00,00,
30426902,00000280,false,Rx,0,8,01,38,6C,0F,38,00,2E,38,
30427077,00000488,false,Rx,0,8,66,38,38,80,A6,00,00,40,
30429054,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
30429078,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30429094,000005A0,false,Rx,0,8,7F,00,00,B8,C9,00,00,30,
30430940,00000588,false,Rx,0,8,E9,68,80,87,67,00,00,00,
30435008,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30435481,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
30436874,00000288,false,Rx,0,8,75,53,D0,00,00,62,7D,00,
30437130,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
30440871,00000480,false,Rx,0,8,53,20,12,22,19,06,00,5C,
30442548,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
30442796,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30443048,000005A0,false,Rx,0,8,7F,00,00,66,D7,00,00,30,
30445265,00000050,false,Rx,0,4,00,00,70,70,00,00,00,00,
30446886,00000280,false,Rx,0,8,01,39,54,0F,39,00,2E,39,
30447063,00000488,false,Rx,0,8,76,39,39,80,A6,00,00,50,
30449638,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
30450887,00000588,false,Rx,0,8,E9,68,80,86,67,00,00,00,
30456439,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
30456698,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30456944,00000288,false,Rx,0,8,75,53,D0,00,00,62,7D,00,
30457195,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
30457446,000005A0,false,Rx,0,8,7F,00,00,14,E5,00,00,30,
30459364,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30459698,00000420,false,Rx,0,8,04,78,79,44,00,00,FF,00,
30460930,00000480,false,Rx,0,8,53,20,1A,22,19,06,00,54,
30463534,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
30465529,00000050,false,Rx,0,4,00,00,80,80,00,00,00,00,
30466841,00000280,false,Rx,0,8,01,39,5C,0F,39,00,2E,39,
30467098,00000488,false,Rx,0,8,46,39,39,80,A6,00,00,60,
30470681,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
30470877,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30471130,00000588,false,Rx,0,8,E9,68,80,02,67,00,00,00,
30471307,000005A0,false,Rx,0,8,7F,00,00,C2,F2,00,00,30,
30476858,00000288,false,Rx,0,8,75,53,D0,00,00,62,7D,00,
30477113,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30477439,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
30480873,00000480,false,Rx,0,8,53,20,22,22,19,06,00,6C,
30483098,00000570,false,Rx,0,4,87,01,7A,00,00,00,00,00,
30484485,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30484744,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
30484990,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30485237,000005A0,false,Rx,0,8,7F,00,00,70,00,00,00,30,
30485413,00000050,false,Rx,0,4,00,00,90,90,00,00,00,00,
30486879,00000280,false,Rx,0,8,01,39,60,0F,39,00,2E,39,
30487132,00000488,false,Rx,0,8,56,39,39,80,A6,00,00,70,
30490896,00000588,false,Rx,0,8,E9,68,80,01,67,00,00,00,
30491622,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
30496873,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30497128,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
30498523,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
30498771,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30499021,000005A0,false,Rx,0,8,7F,00,00,1E,0E,00,00,30,
30500861,00000480,false,Rx,0,8,A4,20,29,22,19,06,00,90,
30505357,00000050,false,Rx,0,4,00,00,A0,A0,00,00,00,00,
30505539,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
30506894,00000280,false,Rx,0,8,01,38,6C,0F,38,00,2E,38,
30507091,00000488,false,Rx,0,8,A6,38,38,80,A6,00,00,80,
30510020,00001000,true,Rx,0,8,00,00,02,A2,00,00,F5,A7,
30511317,00001001,true,Rx,0,8,00,00,00,00,00,00,00,00,
30512746,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30512769,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
30512785,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
30512800,00000520,false,Rx,0,8,0C,88,01,2F,80,75,34,04,
30512816,00000588,false,Rx,0,8,E9,68,80,03,67,00,00,00,
30512832,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
30512957,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30513137,000005A0,false,Rx,0,8,7F,00,00,CC,1B,00,00,30,
30516913,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30517138,00000380,false,Rx,0,8,00,4E,00,09,00,00,00,00,
30519549,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
30520874,00000480,false,Rx,0,8,A4,20,30,22,19,06,00,89,
30525369,00000050,false,Rx,0,4,00,00,B0,B0,00,00,00,00,
30526541,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
30526789,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30527039,00000280,false,Rx,0,8,01,36,7C,0F,36,00,2E,37,
30527290,00000488,false,Rx,0,8,B6,37,37,80,A6,00,00,90,
30527546,000005A0,false,Rx,0,8,7F,00,00,7A,29,00,00,30,
30530935,00000588,false,Rx,0,8,E9,68,80,04,67,00,00,00,
30533630,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
30534334,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30536862,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30537117,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30540558,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
30540805,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30541052,00000480,false,Rx,0,8,A4,20,37,22,19,06,00,8E,
30541304,000005A0,false,Rx,0,8,7F,00,00,28,37,00,00,30,
30545341,00000050,false,Rx,0,4,00,00,C0,C0,00,00,00,00,
30546887,00000280,false,Rx,0,8,01,36,80,0F,36,00,2E,36,
30547063,00000488,false,Rx,0,8,86,36,36,80,A6,00,00,A0,
30547697,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
30550930,00000588,false,Rx,0,8,E9,68,80,01,67,00,00,00,
30554542,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
30554794,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30555045,000005A0,false,Rx,0,8,7F,00,00,D6,44,00,00,30,
30556890,00000288,false,Rx,0,8,8F,53,D0,00,00,62,7D,00,
30557144,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30559064,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30560914,00000480,false,Rx,0,8,A4,20,3E,22,19,06,00,87,
30561624,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
30565355,00000050,false,Rx,0,4,00,00,D0,D0,00,00,00,00,
30566900,00000280,false,Rx,0,8,01,36,7C,0F,36,00,2E,36,
30567079,00000488,false,Rx,0,8,96,36,36,80,A6,00,00,B0,
30569413,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
30569436,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30569452,000005A0,false,Rx,0,8,7F,00,00,84,52,00,00,30,
30570896,00000588,false,Rx,0,8,E9,68,80,81,67,00,00,00,
30575527,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,11,
30576859,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30577115,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30580886,00000480,false,Rx,0,8,ED,20,45,22,19,06,00,B5,
30582590,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,12,
30582842,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30583090,000005A0,false,Rx,0,8,7F,00,00,32,60,00,00,30,
30583949,00000570,false,Rx,0,4,87,01,7A,00,00,00,00,00,
30585333,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30585518,00000050,false,Rx,0,4,00,00,E0,E0,00,00,00,00,
30586900,00000280,false,Rx,0,8,01,37,74,0F,37,00,2E,37,
30587080,00000488,false,Rx,0,8,E6,37,37,80,A6,00,00,C0,
30589771,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,13,
30590906,00000588,false,Rx,0,8,E9,68,80,82,67,00,00,00,
30596571,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,14,
30596822,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30597074,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30597250,00000380,false,Rx,0,8,00,4E,00,08,00,00,00,00,
30597503,000005A0,false,Rx,0,8,7F,00,00,E0,6D,00,00,30,
30600855,00000480,false,Rx,0,8,ED,20,4C,22,19,06,00,BC,
30603613,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,15,
30605380,00000050,false,Rx,0,4,00,00,F0,F0,00,00,00,00,
30606848,00000280,false,Rx,0,8,01,38,68,0F,38,00,2E,38,
30607103,00000488,false,Rx,0,8,F6,38,38,80,A6,00,00,D0,
30609701,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30609969,000005D8,false,Rx,0,8,15,04,00,03,01,00,00,00,
30610220,000005D0,false,Rx,0,6,80,47,51,30,24,41,00,00,
30610704,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,16,
30610949,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30611201,00000588,false,Rx,0,8,E9,68,80,83,67,00,00,00,
30611452,000005A0,false,Rx,0,8,7F,00,00,8E,7B,00,00,30,
30616858,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30617114,00000380,false,Rx,0,8,00,4E,00,0B,00,00,00,00,
30617598,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,17,
30620897,00000480,false,Rx,0,8,ED,20,54,22,19,06,00,A4,
30624568,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,18,
30624819,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30625070,000005A0,false,Rx,0,8,7F,00,00,3C,89,00,00,30,
30625395,00000050,false,Rx,0,4,00,00,00,00,00,00,00,00,
30626859,00000280,false,Rx,0,8,01,3A,4C,0F,3A,00,2E,3A,
30627115,00000488,false,Rx,0,8,C6,3A,3A,80,A6,00,00,E0,
30630899,00000588,false,Rx,0,8,E9,68,80,87,67,00,00,00,
30631720,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,19,
30634096,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30637001,00000288,false,Rx,0,8,DE,53,D0,00,00,62,7D,00,
30637251,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30638644,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1A,
30638894,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30639145,000005A0,false,Rx,0,8,7F,00,00,EA,96,00,00,30,
30640839,00000480,false,Rx,0,8,ED,20,5C,22,19,06,00,AC,
30645410,00000050,false,Rx,0,4,00,00,10,10,00,00,00,00,
30645668,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1B,
30646903,00000280,false,Rx,0,8,01,39,5C,0F,39,00,2E,39,
30647081,00000488,false,Rx,0,8,D6,39,39,80,A6,00,00,F0,
30650931,00000588,false,Rx,0,8,E9,68,80,04,67,00,00,00,
30652717,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1C,
30652964,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30653219,000005A0,false,Rx,0,8,7F,00,00,98,A4,00,00,30,
30656884,00000288,false,Rx,0,8,0C,53,D0,00,00,62,7D,00,
30657141,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30659518,00000320,false,Rx,0,8,04,02,2D,01,00,00,00,00,
30659542,00000420,false,Rx,0,8,04,78,79,44,00,00,FF,00,
30659780,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1D,
30660863,00000480,false,Rx,0,8,19,20,63,22,19,06,00,67,
30665515,00000050,false,Rx,0,4,00,00,20,20,00,00,00,00,
30666677,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1E,
30666928,00000280,false,Rx,0,8,01,38,68,0F,38,00,2E,38,
30667104,00000488,false,Rx,0,8,26,38,38,80,A6,00,00,00,
30667355,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30667608,000005A0,false,Rx,0,8,7F,00,00,46,B2,00,00,30,
30670927,00000588,false,Rx,0,8,E9,67,80,03,67,00,00,00,
30673692,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,1F,
30676896,00000288,false,Rx,0,8,0C,53,D0,00,00,62,7D,00,
30677153,00000380,false,Rx,0,8,00,4E,00,0A,00,00,00,00,
30680591,000001A0,false,Rx,0,8,00,40,00,00,FE,FE,00,10,
30680913,000004A0,false,Rx,0,8,00,00,00,00,00,00,00,00,
30681086,00000480,false,Rx,0,8,19,20,6B,22,19,06,00,6F,
30681338,000005A0,false,Rx,0,8,7F,00,00,F4,BF,00,00,30,
